year,stage,special,state,state_postal,state_fips,state_icpsr,county_name,county_fips,county_ansi,county_lat,county_long,jurisdiction,precinct,candidate,candidate_normalized,office,district,writein,party,mode,votes,candidate_opensecrets,candidate_wikidata,candidate_party,candidate_last,candidate_first,candidate_middle,candidate_full,candidate_suffix,candidate_nickname,candidate_fec,candidate_fec_name,candidate_google,candidate_govtrack,candidate_icpsr,candidate_maplight
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Mt. Savage Elementary/Middle School|pplaceid: 12908|pollid: 4507|electdist: 13|prec: 0,George Gluck,gluck,US House,6,FALSE,green,election day,7,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Mt. Savage Elementary/Middle School|pplaceid: 12908|pollid: 4507|electdist: 13|prec: 0,Amie Hoeber,hoeber,US House,6,FALSE,republican,election day,623,,,,,,,,,,H6MD06212,"HOEBER, AMIE",,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Mt. Savage Elementary/Middle School|pplaceid: 12908|pollid: 4507|electdist: 13|prec: 0,David L. Howser,howser,US House,6,FALSE,libertarian,election day,17,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Former Senior Citizens Center DH|pplaceid: 11292|pollid: 4532|electdist: 14|prec: 0,,,US House,6,TRUE,,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Former Senior Citizens Center DH|pplaceid: 11292|pollid: 4532|electdist: 14|prec: 0,Ted Athey,athey,US House,6,TRUE,unaffiliated,election day,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Former Senior Citizens Center DH|pplaceid: 11292|pollid: 4532|electdist: 14|prec: 0,John K. Delaney,delaney,US House,6,FALSE,democratic,election day,102,N00033897,Q2688821,Democrat,Delaney,John,K.,John K. Delaney,,,H2MD06195,,kg:/m/09g8h5d,412544,21334,1768
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Former Senior Citizens Center DH|pplaceid: 11292|pollid: 4532|electdist: 14|prec: 0,George Gluck,gluck,US House,6,FALSE,green,election day,9,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Former Senior Citizens Center DH|pplaceid: 11292|pollid: 4532|electdist: 14|prec: 0,Amie Hoeber,hoeber,US House,6,FALSE,republican,election day,84,,,,,,,,,,H6MD06212,"HOEBER, AMIE",,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Former Senior Citizens Center DH|pplaceid: 11292|pollid: 4532|electdist: 14|prec: 0,David L. Howser,howser,US House,6,FALSE,libertarian,election day,11,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,North Branch Fire Department|pplaceid: 11293|pollid: 4508|electdist: 16|prec: 0,,,US House,6,TRUE,,election day,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,North Branch Fire Department|pplaceid: 11293|pollid: 4508|electdist: 16|prec: 0,Ted Athey,athey,US House,6,TRUE,unaffiliated,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,North Branch Fire Department|pplaceid: 11293|pollid: 4508|electdist: 16|prec: 0,John K. Delaney,delaney,US House,6,FALSE,democratic,election day,223,N00033897,Q2688821,Democrat,Delaney,John,K.,John K. Delaney,,,H2MD06195,,kg:/m/09g8h5d,412544,21334,1768
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,North Branch Fire Department|pplaceid: 11293|pollid: 4508|electdist: 16|prec: 0,George Gluck,gluck,US House,6,FALSE,green,election day,7,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,North Branch Fire Department|pplaceid: 11293|pollid: 4508|electdist: 16|prec: 0,Amie Hoeber,hoeber,US House,6,FALSE,republican,election day,581,,,,,,,,,,H6MD06212,"HOEBER, AMIE",,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,North Branch Fire Department|pplaceid: 11293|pollid: 4508|electdist: 16|prec: 0,David L. Howser,howser,US House,6,FALSE,libertarian,election day,23,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Midland Fire Station|pplaceid: 11294|pollid: 4489|electdist: 18|prec: 0,,,US House,6,TRUE,,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Midland Fire Station|pplaceid: 11294|pollid: 4489|electdist: 18|prec: 0,Ted Athey,athey,US House,6,TRUE,unaffiliated,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Midland Fire Station|pplaceid: 11294|pollid: 4489|electdist: 18|prec: 0,John K. Delaney,delaney,US House,6,FALSE,democratic,election day,178,N00033897,Q2688821,Democrat,Delaney,John,K.,John K. Delaney,,,H2MD06195,,kg:/m/09g8h5d,412544,21334,1768
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Midland Fire Station|pplaceid: 11294|pollid: 4489|electdist: 18|prec: 0,George Gluck,gluck,US House,6,FALSE,green,election day,12,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Midland Fire Station|pplaceid: 11294|pollid: 4489|electdist: 18|prec: 0,Amie Hoeber,hoeber,US House,6,FALSE,republican,election day,658,,,,,,,,,,H6MD06212,"HOEBER, AMIE",,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Midland Fire Station|pplaceid: 11294|pollid: 4489|electdist: 18|prec: 0,David L. Howser,howser,US House,6,FALSE,libertarian,election day,16,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Oldtown Volunteer Fire Department|pplaceid: 13781|pollid: 4493|electdist: 2|prec: 0,,,US House,6,TRUE,,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Oldtown Volunteer Fire Department|pplaceid: 13781|pollid: 4493|electdist: 2|prec: 0,Ted Athey,athey,US House,6,TRUE,unaffiliated,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Oldtown Volunteer Fire Department|pplaceid: 13781|pollid: 4493|electdist: 2|prec: 0,John K. Delaney,delaney,US House,6,FALSE,democratic,election day,92,N00033897,Q2688821,Democrat,Delaney,John,K.,John K. Delaney,,,H2MD06195,,kg:/m/09g8h5d,412544,21334,1768
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Oldtown Volunteer Fire Department|pplaceid: 13781|pollid: 4493|electdist: 2|prec: 0,George Gluck,gluck,US House,6,FALSE,green,election day,7,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Oldtown Volunteer Fire Department|pplaceid: 13781|pollid: 4493|electdist: 2|prec: 0,Amie Hoeber,hoeber,US House,6,FALSE,republican,election day,337,,,,,,,,,,H6MD06212,"HOEBER, AMIE",,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Oldtown Volunteer Fire Department|pplaceid: 13781|pollid: 4493|electdist: 2|prec: 0,David L. Howser,howser,US House,6,FALSE,libertarian,election day,9,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Ellerslie Volunteer Fire Department|pplaceid: 11295|pollid: 4509|electdist: 20|prec: 0,,,US House,6,TRUE,,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Ellerslie Volunteer Fire Department|pplaceid: 11295|pollid: 4509|electdist: 20|prec: 0,Ted Athey,athey,US House,6,TRUE,unaffiliated,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Ellerslie Volunteer Fire Department|pplaceid: 11295|pollid: 4509|electdist: 20|prec: 0,John K. Delaney,delaney,US House,6,FALSE,democratic,election day,182,N00033897,Q2688821,Democrat,Delaney,John,K.,John K. Delaney,,,H2MD06195,,kg:/m/09g8h5d,412544,21334,1768
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Ellerslie Volunteer Fire Department|pplaceid: 11295|pollid: 4509|electdist: 20|prec: 0,George Gluck,gluck,US House,6,FALSE,green,election day,7,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Ellerslie Volunteer Fire Department|pplaceid: 11295|pollid: 4509|electdist: 20|prec: 0,Amie Hoeber,hoeber,US House,6,FALSE,republican,election day,578,,,,,,,,,,H6MD06212,"HOEBER, AMIE",,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Ellerslie Volunteer Fire Department|pplaceid: 11295|pollid: 4509|electdist: 20|prec: 0,David L. Howser,howser,US House,6,FALSE,libertarian,election day,13,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Baltimore Pike Volunteer Fire Department|pplaceid: 11296|pollid: 4510|electdist: 21|prec: 0,,,US House,6,TRUE,,election day,2,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Baltimore Pike Volunteer Fire Department|pplaceid: 11296|pollid: 4510|electdist: 21|prec: 0,Ted Athey,athey,US House,6,TRUE,unaffiliated,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Baltimore Pike Volunteer Fire Department|pplaceid: 11296|pollid: 4510|electdist: 21|prec: 0,John K. Delaney,delaney,US House,6,FALSE,democratic,election day,120,N00033897,Q2688821,Democrat,Delaney,John,K.,John K. Delaney,,,H2MD06195,,kg:/m/09g8h5d,412544,21334,1768
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Baltimore Pike Volunteer Fire Department|pplaceid: 11296|pollid: 4510|electdist: 21|prec: 0,George Gluck,gluck,US House,6,FALSE,green,election day,3,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Baltimore Pike Volunteer Fire Department|pplaceid: 11296|pollid: 4510|electdist: 21|prec: 0,Amie Hoeber,hoeber,US House,6,FALSE,republican,election day,366,,,,,,,,,,H6MD06212,"HOEBER, AMIE",,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Baltimore Pike Volunteer Fire Department|pplaceid: 11296|pollid: 4510|electdist: 21|prec: 0,David L. Howser,howser,US House,6,FALSE,libertarian,election day,9,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Local 489 Training Center|pplaceid: 12664|pollid: 4511|electdist: 22|prec: 1,,,US House,6,TRUE,,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Local 489 Training Center|pplaceid: 12664|pollid: 4511|electdist: 22|prec: 1,Ted Athey,athey,US House,6,TRUE,unaffiliated,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Local 489 Training Center|pplaceid: 12664|pollid: 4511|electdist: 22|prec: 1,John K. Delaney,delaney,US House,6,FALSE,democratic,election day,260,N00033897,Q2688821,Democrat,Delaney,John,K.,John K. Delaney,,,H2MD06195,,kg:/m/09g8h5d,412544,21334,1768
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Local 489 Training Center|pplaceid: 12664|pollid: 4511|electdist: 22|prec: 1,George Gluck,gluck,US House,6,FALSE,green,election day,7,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Local 489 Training Center|pplaceid: 12664|pollid: 4511|electdist: 22|prec: 1,Amie Hoeber,hoeber,US House,6,FALSE,republican,election day,363,,,,,,,,,,H6MD06212,"HOEBER, AMIE",,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Local 489 Training Center|pplaceid: 12664|pollid: 4511|electdist: 22|prec: 1,David L. Howser,howser,US House,6,FALSE,libertarian,election day,16,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Local 489 Training Center|pplaceid: 12664|pollid: 4968|electdist: 22|prec: 2,,,US House,6,TRUE,,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Local 489 Training Center|pplaceid: 12664|pollid: 4968|electdist: 22|prec: 2,Ted Athey,athey,US House,6,TRUE,unaffiliated,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Local 489 Training Center|pplaceid: 12664|pollid: 4968|electdist: 22|prec: 2,John K. Delaney,delaney,US House,6,FALSE,democratic,election day,13,N00033897,Q2688821,Democrat,Delaney,John,K.,John K. Delaney,,,H2MD06195,,kg:/m/09g8h5d,412544,21334,1768
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Local 489 Training Center|pplaceid: 12664|pollid: 4968|electdist: 22|prec: 2,George Gluck,gluck,US House,6,FALSE,green,election day,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Local 489 Training Center|pplaceid: 12664|pollid: 4968|electdist: 22|prec: 2,Amie Hoeber,hoeber,US House,6,FALSE,republican,election day,37,,,,,,,,,,H6MD06212,"HOEBER, AMIE",,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Local 489 Training Center|pplaceid: 12664|pollid: 4968|electdist: 22|prec: 2,David L. Howser,howser,US House,6,FALSE,libertarian,election day,4,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,St. Luke's Lutheran Church|pplaceid: 11298|pollid: 4512|electdist: 23|prec: 0,,,US House,6,TRUE,,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,St. Luke's Lutheran Church|pplaceid: 11298|pollid: 4512|electdist: 23|prec: 0,Ted Athey,athey,US House,6,TRUE,unaffiliated,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,St. Luke's Lutheran Church|pplaceid: 11298|pollid: 4512|electdist: 23|prec: 0,John K. Delaney,delaney,US House,6,FALSE,democratic,election day,326,N00033897,Q2688821,Democrat,Delaney,John,K.,John K. Delaney,,,H2MD06195,,kg:/m/09g8h5d,412544,21334,1768
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,St. Luke's Lutheran Church|pplaceid: 11298|pollid: 4512|electdist: 23|prec: 0,George Gluck,gluck,US House,6,FALSE,green,election day,19,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,St. Luke's Lutheran Church|pplaceid: 11298|pollid: 4512|electdist: 23|prec: 0,Amie Hoeber,hoeber,US House,6,FALSE,republican,election day,513,,,,,,,,,,H6MD06212,"HOEBER, AMIE",,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,St. Luke's Lutheran Church|pplaceid: 11298|pollid: 4512|electdist: 23|prec: 0,David L. Howser,howser,US House,6,FALSE,libertarian,election day,19,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Eckhart School|pplaceid: 13876|pollid: 4513|electdist: 24|prec: 0,,,US House,6,TRUE,,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Eckhart School|pplaceid: 13876|pollid: 4513|electdist: 24|prec: 0,Ted Athey,athey,US House,6,TRUE,unaffiliated,election day,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Eckhart School|pplaceid: 13876|pollid: 4513|electdist: 24|prec: 0,John K. Delaney,delaney,US House,6,FALSE,democratic,election day,179,N00033897,Q2688821,Democrat,Delaney,John,K.,John K. Delaney,,,H2MD06195,,kg:/m/09g8h5d,412544,21334,1768
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Eckhart School|pplaceid: 13876|pollid: 4513|electdist: 24|prec: 0,George Gluck,gluck,US House,6,FALSE,green,election day,11,,,,,,,,,,,,,,,
2016,gen,FALSE,Maryland,MD,24,52,Allegany County,24001,01713506,39.612313,-78.703104,Allegany County,Eckhart School|pplaceid: 13876|pollid: 4513|electdist: 24|prec: 0,Amie Hoeber,hoeber,US House,6,FALSE,republican,election day,511,,,,,,,,,,H6MD06212,"HOEBER, AMIE",,,,
